title,author,tag,rating,rating_count,publisher,publish_date,price,summary,detail_url,cover_url,isbn,pages
朝贡·海禁·互市,【日】岩井茂树 / 史习隽,历史,9.3,45,江苏人民出版社,2025-10-1,98.00元,"☆宣传语：
一部刷新明清外交与通商认知的典范之作
挑战朝贡体系论，重释近世东亚秩序
☆内容简介：
本书聚焦中国近世与通商外交紧密相关的朝贡、海禁、互市制度，...",https://book.douban.com/subject/37349701/,https://img3.doubanio.com/view/subject/s/public/s35282737.jpg,,
月照崇徽,刘广丰,历史,8.2,129,广西师范大学出版社,2025-10,98,"全面研究传奇女性刘皇后及其时代的重磅新作，从贫女到垂帘太后，以刘后一生为线，全景呈现宋真宗至仁宗朝的君臣互动与士风变化，展现宋代政治的复杂与人性温度。
杨果...",https://book.douban.com/subject/37525154/,https://img1.doubanio.com/view/subject/s/public/s35252528.jpg,,
隋唐与东亚,[日]砺波护、[日]武田幸男 / 刘路,历史,7.1,91,贵州人民出版社,2025-10,58.00元,"【编辑推荐】
以宏阔的东亚视野，贯通两晋至隋唐的历史变迁，全面揭示东亚文化圈的形成与发展。
兼顾中国本土与朝鲜半岛、日本的互动，深度解析隋唐文明对周边国家的...",https://book.douban.com/subject/37225989/,https://img1.doubanio.com/view/subject/s/public/s35275240.jpg,,
第三帝国,[美]托马斯·奇尔德斯 / 杨楠,历史,9.3,236,中国友谊出版公司,2025-10,118.00元,"专业学者集战后数十年研究成果写成，一本书读懂纳粹何以夺权和执政，又如何在疯狂中走向灭亡。
【编辑推荐】
揭秘希特勒和纳粹党如何利用战后混乱局面夺权上台
讲述...",https://book.douban.com/subject/37433850/,https://img2.doubanio.com/view/subject/s/public/s35275241.jpg,,
葱岭之外,侯杨方,历史,7.2,147,广东人民出版社,2025-10,108.00元,"文明的融合从来不是单向征服
交流才是文明存续的常态
——————————
【编辑推荐】
★  葛剑雄倾情作序，万维钢、六神磊磊诚挚推荐
★  东西方文明交汇...",https://book.douban.com/subject/37432835/,https://img1.doubanio.com/view/subject/s/public/s35290120.jpg,,
命运之城,[英] 阿诺德·汤因比 主编,历史,,10,陈恒、屈伯文、倪凯、黎云意,光启书局,2025-10,"【编辑推荐】
▼50年后再读汤因比，史学巨擘汤因比逝世50周年纪念
阿诺德·汤因比被誉为“近世以来最伟大的历史学家”，著作《历史研究》对全世界范围内多个学科...",https://book.douban.com/subject/37269486/,https://img3.doubanio.com/view/subject/s/public/s35274857.jpg,,
中世纪生活图鉴,[美] 奥利维亚·M.斯沃索特 / 陈敬思,历史,7.0,230,北京联合出版公司,2025-10,88,"中世纪人的精神状态竟然领先我们上千年！
堪比表情包的生动图像为“你”量身打造的趣味中世纪生活指南
⚔️🏇🧜‍♂️🦉🪈
这可能是最符合你精神状态的中世纪生活指...",https://book.douban.com/subject/37475587/,https://img1.doubanio.com/view/subject/s/public/s35253719.jpg,,
土木,张明扬,历史,8.7,312,新星出版社,2025-10,68,"本书是知名历史作家张明扬的新作，以明代最具戏剧性的“土木堡之变”与“夺门之变”为主题。
这是一个寓言式盛世崩塌故事，少年天子在亲信太监的怂恿下，执意领兵亲征...",https://book.douban.com/subject/37534754/,https://img9.doubanio.com/view/subject/s/public/s35341415.jpg,,
美洲迷梦,[哥伦比亚] 卡洛斯·格拉内斯 / 张娟、陆成成、周颖琪、张伟劼 校译,历史,7.9,61,上海译文出版社,2025-10,138.00元,【编辑推荐】：◎一本全新的波澜壮阔的20世纪拉丁美洲史。◎拉丁美洲的20世纪，文化与政治纠缠，激情四射、令人大开眼界。◎维森特•维多夫罗、博尔赫斯、迭戈•里...,https://book.douban.com/subject/25970459/,https://img9.doubanio.com/view/subject/s/public/s35275284.jpg,,
欧洲的熔炉,[英] 凯瑟琳·弗莱彻（Catherine Fletcher） / 陈淼娟,历史,8.0,182,中国友谊出版公司,2025-10,92.00元,"《泰晤士报》2020年年度历史图书
一部另类文艺复兴史
【编辑推荐】
★ 《泰晤士报》2020年年度历史图书。
★ 一个有反差的意大利文艺复兴世界：在美丽的...",https://book.douban.com/subject/37564731/,https://img9.doubanio.com/view/subject/s/public/s35299815.jpg,,
中国思想史（修订本）（精装典藏版）,葛兆光,历史,9.3,48,商务印书馆,2025-10,598,"对思想史感兴趣的大众读者，历史、思想领域研究者
宣传语：
葛兆光教授学术奠基之作《中国思想史》全新修订版本
展现新资料、新发现，呈现一个全新版本的《中国思想...",https://book.douban.com/subject/36879179/,https://img1.doubanio.com/view/subject/s/public/s35285458.jpg,,
幕末之梅,[美] 西蒙·帕特纳 / 周玮琪,历史,8.8,55,浙江大学出版社,2025-10,65.00,"在日常与动荡之间，女性如何经历历史？
_______________________________
女性如何在父权社会的限制下机智地周旋，
如何回应向她们...",https://book.douban.com/subject/37480328/,https://img3.doubanio.com/view/subject/s/public/s35242793.jpg,,
今日向长安,高瑞梓,历史,9.3,870,北京科学技术出版社,2025-10,199.00元,"@太常寺协律郎 七年打磨，黄正建、妹尾达彦、荣新江、余世存 诚意推荐！
从旅店住宿到赏花购物　从市井日常到节令狂欢
从宵禁逃生到夜游平康　从胡姬醉舞到文豪家...",https://book.douban.com/subject/37472615/,https://img2.doubanio.com/view/subject/s/public/s35251521.jpg,,
东周英雄传,郑问 编绘,历史,9.1,69,湖南美术出版社,2025-10,168.00元,"国漫宗师、“亚洲至宝”郑问震撼漫坛之作
以豪迈奔放之笔锋，描绘二十四位时代之魂
雄浑的黑白画风，辅以彩页点缀，展现中国风
再现东周乱世风云，尽显英雄豪情壮怀...",https://book.douban.com/subject/37396939/,https://img1.doubanio.com/view/subject/s/public/s35293190.jpg,,
美国历史的周期,[美] 小阿瑟·M.施莱辛格 / 郭拥军、方旭飞,历史,8.2,19,上海译文出版社,2025-10-1,148.00元,美国历史是一幅充满痛苦和梦想的画卷，经历了两次世界大战之后，美国似乎是一个令人困惑的国家——务实与重意识形态、大度与小气、道德主义与马基雅维利主义、反殖民主...,https://book.douban.com/subject/37431341/,https://img1.doubanio.com/view/subject/s/public/s35253730.jpg,,
古代中国人的不死幻想,[日] 吉川忠夫 / 曹星,历史,8.0,56,商务印书馆,2025-10,46.00元,"※ 日本汉学家吉川忠夫教授关于东亚思想史研究的里程碑之作
※ 一部系统梳理中国古代追求长寿与长生观念主题演变历程的经典著作
※ 清华大学倪玉平教授推荐
日本...",https://book.douban.com/subject/37437780/,https://img1.doubanio.com/view/subject/s/public/s35269479.jpg,,
现代世界女性史,[美] 邦尼·G. 史密斯 / 杨世祥、陈超美,历史,8.1,27,上海教育出版社,2025-10,108.00,《现代世界女性史》是一部涵盖1450年以来全球女性经验的通史，以时间为经，以工作、家庭、政治、性态等女性生活的多个方面为纬，追溯了从早期现代、地理大发现时期...,https://book.douban.com/subject/37645002/,https://img3.doubanio.com/view/subject/s/public/s35283743.jpg,,
士变,罗志田,历史,9.5,94,商务印书馆,2025-10,88.00元,"罗志田教授剖析中国近世思想巨变的重磅新著
揭示近代从“士治”到“士变”的关键性转折
编辑推荐：
近代中国是一个旧渐去而新未立的过渡时代。罗志田教授以“士变”...",https://book.douban.com/subject/37499436/,https://img3.doubanio.com/view/subject/s/public/s35301622.jpg,,
“节”与“殉”,定宜庄,历史,8.1,54,中华书局,2025-10,76.00,本书选取了满族在建立清朝前后这个特定的历史时期，透过八旗女性的风俗习惯与婚姻制度随之因革损益，一方面描述了妇女的社会环境和生活状况，另一方面，对满族经历的历...,https://book.douban.com/subject/37536827/,https://img1.doubanio.com/view/subject/s/public/s35289810.jpg,,
法国思想四百年,[英] 彼得·沃森 / 朱邦芊、马睿,历史,8.2,38,译林出版社,2025-10,158.00元,"一部拒绝简化的法国思想史，以浓描之笔写尽法国天才为何成群到来
追寻法国精神的源流，重访浪漫与革命交织的文明史
一部法式文化的“日常史”，哲人论辩、文学风尚、...",https://book.douban.com/subject/37386135/,https://img2.doubanio.com/view/subject/s/public/s35294451.jpg,,
女性的崛起,王政,历史,9.3,122,民主与建设出版社,2025-10,58.0元,"【编辑推荐】
★在“女权主义”尚未成为中文网络热词之前，在理论译介与本土实践仍是一片朦胧地带之时，王政老师就写下了这本书。它不是对时代情绪的迎合，而是一场早...",https://book.douban.com/subject/37527420/,https://img2.doubanio.com/view/subject/s/public/s35319691.jpg,,
断裂与延续,[法] 哈米特·博扎斯兰 / 董涵宇、李建勇,历史,,11,浙江人民出版社,2025-9-30,138.00,奥斯曼帝国诞生于13世纪的安纳托利亚，在塞尔柱帝国的余烬中崛起，逐步发展成为横跨欧亚非的世界性帝国。历经数个世纪的军事胜利与领土扩张，其版图从维也纳城门一直...,https://book.douban.com/subject/37373766/,https://img9.doubanio.com/view/subject/s/public/s35256854.jpg,,
且上书楼,顾道远 鲁青编、童德田等 著、鲁青、童德田、顾道远,历史,8.3,40,江苏凤凰美术出版社,2025-9-30,128,一座藏书楼，半部文明史。本书以十二座中华传奇藏书楼为脉络，从江南铁琴铜剑楼到边陲和顺图书馆，从甲骨宝库小校经阁到国家版本馆，在墨香与砖瓦的碰撞中，探寻文明赓...,https://book.douban.com/subject/37389797/,https://img3.doubanio.com/view/subject/s/public/s35176122.jpg,,
最后的使团,[美] 欧阳泰 / 张孝铎,历史,7.6,159,中信出版社,2025-9,88.00元,1793年，英国派遣马戛尔尼使团访问中国惨遭失败，欧洲舆论一片哗然。然而，马戛尔尼使团访华的失败并没有让所有欧洲国家裹足不前。仅仅两年后，1795年，荷兰东...,https://book.douban.com/subject/37407378/,https://img3.doubanio.com/view/subject/s/public/s35259947.jpg,,
欧洲告急,(美) 托马斯·E.里克斯 (Thomas E. Ricks) / 朱珠、吕品,历史,8.1,122,民主与建设出版社,2025-9,98.00,"回到20世纪欧洲最危急的时刻，讲述丘吉尔、奥威尔对自由的坚守
难得一见、形式新颖的双人传记，流畅好读的M译丛入门书
再现力挽狂澜、冷静思考的时代巨人，重温经...",https://book.douban.com/subject/37449761/,https://img3.doubanio.com/view/subject/s/public/s35224252.jpg,,
三国关键之战,宋杰,历史,7.2,63,浙江人民出版社,2025-9,68.00元,本书论述了三国时期发生的对历史走向具有决定性意义的13场战役。它们分别是董卓与关东诸侯之战，孙策攻夺江东之战，袁曹官渡之战，赤壁之战，曹操夺取关中之战，刘备...,https://book.douban.com/subject/37532223/,https://img3.doubanio.com/view/subject/s/public/s35259083.jpg,,
晚清高官在民国,刘江华,历史,7.7,104,生活·读书·新知三联书店,2025-9,69.00元,"书写14位晚清高官的人生起伏，还原他们在民国的政治选择、个人作为、日常生活和精神世界。
基于“一史馆”档案、日记、奏折、书信等史料，考证历史争议问题，揭开“...",https://book.douban.com/subject/37331958/,https://img9.doubanio.com/view/subject/s/public/s35228875.jpg,,
积弊,孙明,历史,7.8,91,孙明,上海人民出版社,2025-9-1,王朝尚未完结，时人何以感知“中叶”气象？调试弊政的种种构想，何以成了新弊政的滥觞，以致积重难返？嘉道两朝，承平日久，变局初现，表征之一就是积弊日益凸显，因循...,https://book.douban.com/subject/37449792/,https://img1.doubanio.com/view/subject/s/public/s35257488.jpg,,
史记里的谜,林屋,历史,7.8,65,天地出版社,2025-9,68.00,本书是一部历史探秘之作。作品以《史记》为线索，深入挖掘那些被司马迁隐去或语焉不详的历史谜团，通过120个引人入胜的谜题，带领读者穿越时空，探究上古传说、夏商...,https://book.douban.com/subject/37507337/,https://img3.doubanio.com/view/subject/s/public/s35242262.jpg,,
糖与现代世界的塑造,[加] 伊丽莎白·阿伯特 / 张毛毛,历史,7.8,162,北京联合出版公司,2025-9,108.00元,"【编辑推荐】
◎本书挖掘了糖从早期欧洲贵族的奢侈品，到成为全球广泛消费的食品，以及在工业革命和全球化过程中的地位变化历程。
◎糖的甘甜凝结了四五百年的血泪与...",https://book.douban.com/subject/37443527/,https://img9.doubanio.com/view/subject/s/public/s35228886.jpg,,
弓弩与投石机,[美] 梅天穆 / 董汝洋,历史,7.5,213,九州出版社,2025-9,70.00元,"蒙古征服的背后秘籍
【编辑推荐】
◎蒙古是如何实现世界征服的？本书的作者梅天穆遍寻蒙古战争史事，试图找寻这一问题的答案。如同《世界历史上的蒙古征服》，作者立...",https://book.douban.com/subject/37380168/,https://img1.doubanio.com/view/subject/s/public/s35213990.jpg,,
